UserID,FeatureX,Country,FeatureY,Points,UserDate Year,UserDate Month,UserDate Day_of_week
ID_A3OP0IDN,0,ID_Q02,3,group 3,1,11,3
ID_WPGH2G50,0,ID_Z8BI,1,group 3,2,6,6
ID_TGX2MRC9,0,ID_CXB1,0,group 3,3,7,5
ID_PMMFW88T,0,ID_QA2H,0,group 3,2,12,5
ID_YNW0WXA1,0,ID_111K,0,group 3,2,12,3
ID_FZAXE0DI,0,ID_FC41,0,group 3,2,9,7
ID_YEXOJDTY,0,ID_ZXLV,0,group 3,3,4,7
ID_EN7RXB9U,0,ID_CXB1,0,group 3,2,3,2
ID_JP28LE0O,0,ID_GU74,0,group 3,3,2,1
ID_UA2H2BNV,0,ID_CKI7,0,group 3,3,1,4
ID_F8VZ2WAS,0,ID_Y8RA,0,group 3,2,4,6
ID_HANR8M4N,0,ID_HWRH,0,group 3,2,12,7
ID_DICBIZCJ,0,ID_Q02,3,group 3,2,9,2
ID_ZMQ855PB,1,ID_X354,3,group 3,2,4,3
ID_73GN64Q8,0,ID_ZXLV,0,group 3,2,9,2
ID_CBCOFYJD,0,ID_Q02,3,group 3,2,3,2
ID_VN5TGIE7,0,ID_5OWN,0,group 3,3,3,2
ID_TBFED6D8,0,ID_Q02,3,group 3,2,1,1
ID_JFSJPGC1,0,ID_Q02,3,group 3,2,1,4
ID_TY8W9R6C,0,ID_HWRH,1,group 3,3,9,5
ID_ZD6ZG8M8,0,ID_GU74,0,group 3,3,4,6
ID_M339L9FU,0,ID_Q02,0,group 3,3,2,5
ID_O7GC3CXS,0,ID_CXB1,1,group 3,2,10,2
ID_0RW9999T,0,ID_FC41,0,group 3,2,9,4
ID_QYTGZ9IL,0,ID_0NU5,1,group 3,2,3,1
ID_JLDOF97Z,0,ID_Q02,3,group 3,3,3,7
ID_HYAQ4CYQ,0,ID_GU74,0,group 3,2,7,6
ID_JH3I3OKT,0,ID_111K,0,group 3,2,9,2
ID_1GU0INEA,0,ID_K86O,0,group 3,2,11,3
ID_4BWXJJSN,0,ID_Q02,3,group 3,2,3,6
ID_ZBFTP3VX,0,ID_A5LV,0,group 3,2,9,5
ID_Y2X3KADT,0,ID_OS8P,0,group 3,3,7,2
ID_MKQQ1Q8V,0,ID_QF70,1,group 3,3,5,4
ID_RKP19VDY,0,ID_U1SY,0,group 3,3,5,7
ID_4JVMOKOJ,0,ID_PLTE,0,group 3,3,2,7
ID_CIV6CVWV,0,ID_GU74,0,group 3,3,2,4
ID_E8CVUYNM,0,ID_Q02,3,group 3,3,5,6
ID_UQ9RQD32,0,ID_Q02,3,group 3,2,1,5
ID_JNO4DRMR,0,ID_OZ6F,0,group 3,2,9,2
ID_E5UCN69O,0,ID_Q02,3,group 3,2,2,1
ID_ITKSM3CG,0,ID_0NU5,1,group 3,3,2,3
ID_X4RI2UTC,0,ID_Q02,3,group 3,2,5,6
ID_FMJ24LRO,0,ID_HWRH,0,group 3,3,5,3
ID_LDP3GJ9S,0,ID_5OWN,0,group 3,3,2,3
ID_KN56WZ6K,0,ID_Q02,3,group 3,2,1,3
ID_BFFPOPA2,0,ID_Q02,3,group 3,2,3,7
ID_F1XK6WZQ,0,ID_1ATT,0,group 3,3,1,5
ID_905DLCXG,0,ID_5OWN,0,group 3,3,2,7
ID_2PY2V4BC,0,ID_Q02,3,group 3,2,12,4
ID_918ACUXN,0,ID_GU74,0,group 3,3,2,4
ID_BP6AI2XM,0,ID_OZ6F,1,group 3,3,2,2
ID_K89ZH8JK,0,ID_PLTE,0,group 3,3,3,1
ID_3KK8VZUM,0,ID_Q02,3,group 3,2,3,3
ID_SNUKJ8GZ,0,ID_Q02,3,group 3,2,5,5
ID_4CIWZVY8,0,ID_NVM2,0,group 3,2,12,1
ID_LES8BR0X,0,ID_Q02,0,group 3,3,6,6
ID_AXVFZF8B,0,ID_NVM2,0,group 3,3,2,2
ID_ANWARHB0,0,ID_CXB1,0,group 3,3,5,4
ID_VAX2RIE9,0,ID_CXB1,0,group 3,3,5,1
ID_GONHTXYY,0,ID_CXB1,0,group 3,3,4,3
ID_Q25JD8HF,0,ID_Q02,3,group 3,1,5,3
ID_M5T4GDKD,0,ID_HIN5,0,group 3,3,4,3
ID_SV25LKIX,0,ID_Q02,0,group 3,3,2,1
ID_61UK8YB3,0,ID_GU74,0,group 3,3,4,4
ID_FQ0XPY8A,0,ID_Q02,3,group 3,2,6,4
ID_26ADG3SR,0,ID_Q02,0,group 3,2,12,4
ID_OK2ENPQ0,0,ID_Q02,0,group 3,3,11,1
ID_NEESPYIT,0,ID_N98T,0,group 3,2,10,1
ID_DBVXRAYJ,0,ID_Q02,3,group 3,1,6,5
ID_CXFGNKXJ,0,ID_Q02,3,group 3,2,11,4
ID_KXP87AG6,0,ID_ZXLV,0,group 3,3,3,3
ID_Y13QCBSM,0,ID_5OWN,0,group 3,3,3,4
ID_B0TWQETT,0,ID_Q02,3,group 3,3,4,5
ID_X7D0QI91,0,ID_PLTE,0,group 3,3,5,5
ID_40K8UWJ1,0,ID_PLTE,0,group 3,3,2,4
ID_7CCUDN3I,0,ID_ZXLV,0,group 3,2,9,1
ID_8T212NEF,0,ID_Q02,3,group 3,1,6,5
ID_R9QUQCRX,0,ID_PLTE,0,group 3,2,9,4
ID_0C6G33HV,0,ID_Q02,3,group 3,2,1,6
ID_DZ3AMIZ0,0,ID_Q02,3,group 3,3,8,3
ID_RFC2EC6P,0,ID_ZXLV,0,group 3,3,6,7
ID_NZLYXLS4,0,ID_NVM2,0,group 3,2,7,6
ID_RWSB2JW9,0,ID_OZ6F,0,group 3,2,9,7
ID_VLCW8YNM,0,ID_5OWN,3,group 3,1,11,1
ID_GPYT6KYJ,0,ID_OZ6F,3,group 3,2,10,6
ID_MVWFGU4P,0,ID_Q02,3,group 3,1,12,3
ID_22ENPPC3,0,ID_Q02,3,group 3,2,5,5
ID_NMKF15JU,0,ID_FC41,1,group 3,3,6,5
ID_LR3VATVQ,0,ID_Q02,0,group 3,2,9,7
ID_ETDWJ44V,0,ID_Q02,3,group 3,3,7,4
ID_AVB69B7C,0,ID_N98T,0,group 3,3,10,2
ID_N08VF2UT,0,ID_Q02,3,group 3,2,3,1
ID_1H5A0GBH,0,ID_6P8R,0,group 3,2,10,4
ID_3TF1PWYG,0,ID_5OWN,0,group 3,3,7,1
ID_RPPRX565,0,ID_NVM2,0,group 3,3,4,5
ID_XZLEP7R5,0,ID_Q02,3,group 3,2,4,7
ID_1ILPPM78,0,ID_Q02,3,group 3,2,4,3
ID_IEEEJZLR,0,ID_NVM2,0,group 3,3,1,5
ID_7VPFEF04,0,ID_Q02,3,group 3,2,4,1
ID_CNDVHQV2,0,ID_Q02,3,group 3,1,6,1
ID_SN0H09TF,0,ID_Q02,3,group 3,1,4,1
ID_MYX0XW31,0,ID_Q02,0,group 3,2,9,5
ID_IXKUIIOB,0,ID_Q02,3,group 3,1,10,3
ID_Y1CCBG4C,0,ID_Q02,3,group 3,2,5,2
ID_NHSJAIQI,0,ID_Q02,3,group 3,2,4,5
ID_TI0E0DU8,0,ID_NVM2,1,group 3,3,5,6
ID_8Y03V4K4,0,ID_GU74,1,group 3,3,2,6
ID_TLV9NNW3,0,ID_Q02,3,group 3,2,4,2
ID_RC60CETL,0,ID_QF70,1,group 3,3,6,5
ID_OLCJ03FT,0,ID_5OWN,3,group 3,3,4,7
ID_1VPL7NHG,0,ID_HWRH,1,group 3,2,10,3
ID_DKX2Q202,0,ID_Q02,3,group 3,2,4,7
ID_BF0TCDV6,0,ID_Q02,3,group 3,2,6,4
ID_ZC6M6NK3,0,ID_Q02,0,group 3,2,9,7
ID_N228POBI,0,ID_Q02,3,group 3,1,12,5
ID_SGMGIKLS,0,ID_6P8R,0,group 3,2,7,4
ID_A73LXEQZ,0,ID_Q02,3,group 3,1,10,1
ID_E0TLYCXT,0,ID_Q02,3,group 3,1,8,1
ID_ZC9L9VOV,0,ID_Q02,3,group 3,2,2,1
ID_NYMBDLY8,0,ID_Q02,3,group 3,2,4,3
ID_W449UR83,0,ID_GU74,1,group 3,3,3,2
ID_9R2Q68YF,0,ID_Q02,3,group 3,2,1,6
ID_FV4OJQZW,0,ID_EYN3,0,group 3,3,3,2
ID_6GX9H3MI,0,ID_PLTE,1,group 3,3,5,5
ID_T2PMN0HS,0,ID_Q02,3,group 3,3,2,7
ID_CUE8GASL,0,ID_Q02,3,group 3,1,11,5
ID_785D6BRM,0,ID_Q02,1,group 3,1,12,3
ID_YVGFIHC0,0,ID_Q02,3,group 3,2,2,3
ID_W3YFL9CO,0,ID_Y8RA,0,group 3,2,8,2
ID_MOHWU6X3,0,ID_111K,0,group 3,3,1,7
ID_CL13C7XU,0,ID_CXB1,1,group 3,3,4,6
ID_IPQLOJ0S,0,ID_Q02,3,group 3,2,6,1
ID_ZWNNZGZ9,0,ID_PLTE,0,group 3,2,10,7
ID_QC258HN0,0,ID_NVM2,0,group 3,3,2,6
ID_2IWB91C4,0,ID_CXB1,1,group 3,3,4,6
ID_Z7BMKMDN,0,ID_NVM2,0,group 3,3,4,6
ID_M6T65OZ3,0,ID_Q02,3,group 3,2,5,7
ID_Z21R20RD,0,ID_Q02,3,group 3,1,7,7
ID_CM1QVQ8Y,0,ID_NVM2,0,group 3,2,11,3
ID_1DA07D1Y,0,ID_Q02,3,group 3,2,2,1
ID_851WAHYF,0,ID_Q02,0,group 3,3,2,2
ID_TDX0L0IZ,0,ID_OZ6F,0,group 3,3,2,5
ID_IOL6BI36,0,ID_5OWN,1,group 3,3,3,2
ID_JIV4EMOL,0,ID_5OWN,0,group 3,3,5,5
ID_43T8VOO3,0,ID_Q02,3,group 3,2,4,7
ID_CRCSWCO6,0,ID_Q02,3,group 3,2,1,3
ID_59E18OPF,0,ID_CXB1,1,group 3,3,3,7
ID_SX7NVM6F,0,ID_CXB1,1,group 3,3,7,5
ID_9NIQFB9Y,0,ID_Q02,3,group 3,2,4,2
ID_NWXI13PK,0,ID_ZXLV,0,group 3,2,9,7
ID_YZJYRLXJ,0,ID_Q02,3,group 3,2,4,3
ID_78BSP1FG,0,ID_ZXLV,1,group 3,2,9,7
ID_5EE6V7EA,0,ID_5OWN,1,group 3,3,3,3
ID_11RJH8X2,0,ID_EUWR,3,group 3,3,8,7
ID_77CVBKJ5,0,ID_5OWN,0,group 3,3,3,2
ID_AVYVCKGB,0,ID_ZXLV,0,group 3,2,9,3
ID_I9MUZOGP,0,ID_Q02,3,group 3,2,2,1
ID_IARO3TJB,0,ID_U1SY,0,group 3,3,1,6
ID_S3W1BES0,0,ID_PLTE,0,group 3,2,12,6
ID_7ZUL02GP,0,ID_Q02,3,group 3,2,4,7
ID_VIC2SU5I,0,ID_Q02,3,group 3,2,3,1
ID_UNLKC1LC,0,ID_Q02,3,group 3,2,7,6
ID_E4M9O0H4,0,ID_NVM2,0,group 3,3,1,1
ID_KDVB82RP,0,ID_Q02,3,group 3,2,2,1
ID_RCST0SLB,0,ID_Q02,0,group 3,2,9,5
ID_3UEQFC07,0,ID_Q02,0,group 3,2,11,1
ID_KOGAWXUM,0,ID_Q02,0,group 3,3,6,1
ID_KRZYAYAW,0,ID_53QI,0,group 3,3,5,4
ID_8UATOXSJ,0,ID_ZXLV,0,group 3,2,8,3
ID_BWB2N5I2,0,ID_Q02,0,group 3,3,6,2
ID_8LIX1OSU,0,ID_Q02,0,group 3,3,2,3
ID_5C4D0VO2,0,ID_CKI7,1,group 3,3,7,6
ID_1FCJQPLB,0,ID_Q02,3,group 3,2,6,5
ID_FGUO2TQ2,0,ID_RAZW,1,group 3,2,10,6
ID_08KFG78Q,0,ID_Q02,3,group 3,1,5,5
ID_RBZ44ILF,0,ID_5OWN,1,group 3,3,3,2
ID_3KXBWAGB,0,ID_Q02,3,group 3,2,5,5
ID_4XGF9HPU,0,ID_5U59,0,group 3,2,9,2
ID_IWTN7GHH,0,ID_CXB1,1,group 3,2,10,2
ID_PXK5NFFY,0,ID_ZXLV,1,group 3,2,9,1
ID_ZQEHLBPD,0,ID_NVM2,0,group 3,2,10,3
ID_GXSVXJCW,0,ID_Q02,0,group 3,2,11,4
ID_DMZBHPMJ,0,ID_Q02,3,group 3,1,4,1
ID_IV0LN8RA,0,ID_Q02,1,group 3,3,1,2
ID_C7AON3UK,0,ID_5OWN,1,group 3,2,11,3
ID_FLTLBB2C,0,ID_GU74,0,group 3,3,2,1
ID_ADTJAC0S,0,ID_Q02,0,group 3,3,6,7
ID_MZ3HKII1,0,ID_CXB1,0,group 3,3,7,5
ID_DLVYCMCC,0,ID_Q02,3,group 3,1,12,2
ID_4HKZFOZ2,0,ID_Q02,3,group 3,2,6,5
ID_XQAHSPVF,0,ID_NVM2,0,group 3,3,1,7
ID_ZIFFMIA0,0,ID_Q02,3,group 3,2,3,7
ID_VYNV76D1,0,ID_PLTE,0,group 3,2,11,4
ID_BWVL3QN3,0,ID_ZXLV,1,group 3,3,2,4
ID_M35XJCLD,0,ID_5OWN,0,group 3,2,10,4
ID_SUTF1RX6,0,ID_Q02,3,group 3,2,12,6
ID_KVQARA34,0,ID_CXB1,1,group 3,3,5,2
ID_R39Y84G5,0,ID_5OWN,0,group 3,3,4,5
ID_VAH6EKYO,0,ID_EUWR,0,group 3,3,4,3
ID_EQYXN2VP,0,ID_5OWN,1,group 3,1,11,1
ID_A0SSCNLT,0,ID_ZXLV,0,group 3,2,8,4
ID_ZAFOZPBY,0,ID_GU74,0,group 3,3,4,2
ID_AKD8V9YD,0,ID_Q02,0,group 3,3,8,4
ID_IGQ6SKDA,0,ID_5OWN,0,group 3,3,4,3
ID_2F8SU7CP,0,ID_Q02,3,group 3,2,3,3
ID_SYF88JWQ,0,ID_0NU5,0,group 3,2,9,7
ID_IRC66QOO,0,ID_Q02,3,group 3,2,2,7
ID_YXRUORVX,0,ID_Q02,3,group 3,1,6,7
ID_LNX4ZJUU,0,ID_Q02,3,group 3,2,3,4
ID_TM5I87GX,0,ID_Q02,3,group 3,2,10,4
ID_79QJY0QL,0,ID_ZXLV,3,group 3,3,5,3
ID_Q67E63BD,0,ID_Q02,3,group 3,2,4,5
ID_KSXR3WNK,0,ID_Q02,3,group 3,2,4,6
ID_WFNY299P,0,ID_NVM2,0,group 3,2,9,4
ID_HJTPE9E4,0,ID_CXB1,0,group 3,2,6,5
ID_8GO5BMX8,0,ID_CXB1,1,group 3,2,10,2
ID_H4DQGDYO,0,ID_GU74,0,group 3,3,2,2
ID_QBQB69UD,0,ID_CXB1,1,group 3,3,5,1
ID_6BEK8R3K,0,ID_GU74,0,group 3,3,4,6
ID_DFRGXA4K,0,ID_OZ6F,1,group 3,3,2,7
ID_HCTFZK2Q,0,ID_Z8BI,1,group 3,2,10,6
ID_UFQOIS2H,0,ID_Q02,3,group 3,2,11,6
ID_FYHJNBMZ,0,ID_PLTE,0,group 3,2,11,4
ID_0ZBAKYUO,0,ID_CXB1,0,group 3,2,11,5
ID_ATSDN8TE,0,ID_5OWN,0,group 3,3,1,3
ID_L5J0YBWX,0,ID_HWRH,0,group 3,3,1,4
ID_92IIQ3BX,0,ID_Q02,3,group 3,2,4,3
ID_D6K2F2N3,0,ID_Q02,0,group 3,3,1,4
ID_N6OY3N1M,0,ID_66JY,1,group 3,3,3,3
ID_GRPHPNJA,0,ID_111K,0,group 3,2,3,1
ID_U6RGEYP4,0,ID_Q02,3,group 3,2,4,1
ID_DGTFWGGE,0,ID_EUWR,0,group 3,3,2,6
ID_V3IXA868,0,ID_2PMY,1,group 3,3,4,7
ID_DAMGU1ES,0,ID_ZXLV,0,group 3,3,6,3
ID_JPIX6SJN,0,ID_PLTE,0,group 3,3,5,4
ID_KOHNO02B,0,ID_Q02,3,group 3,2,5,7
ID_ZTBW7TNZ,0,ID_RAZW,0,group 3,2,11,4
ID_6Q1IQD9A,0,ID_ZXLV,3,group 3,2,9,3
ID_2I7LKMZK,0,ID_Q02,3,group 3,2,5,2
ID_TY0D0MYK,0,ID_Q02,3,group 3,3,6,6
ID_4MUZUBI7,0,ID_Q02,3,group 3,2,1,1
ID_XLPLAKT3,0,ID_NVM2,0,group 3,3,4,6
ID_PB2XRCR9,0,ID_NVM2,0,group 3,3,3,5
ID_R33R1Q2K,0,ID_PLTE,0,group 3,2,9,7
ID_LW33ZP8H,0,ID_Q02,3,group 3,2,5,7
ID_YRZCH4PN,0,ID_Q02,3,group 3,2,6,4
ID_VGLCBQJN,0,ID_YIPK,0,group 3,2,10,2
ID_6MADEWK4,0,ID_Q02,3,group 3,2,1,4
ID_AX78TRCO,0,ID_Q02,3,group 3,2,5,1
ID_UP1JVGXL,0,ID_Q02,3,group 3,2,5,6
ID_YQ6ORY4F,0,ID_Q02,3,group 3,2,3,1
ID_KJXLLTCZ,0,ID_NVM2,0,group 3,3,1,5
ID_95BJZAGN,0,ID_NVM2,0,group 3,3,5,6
ID_D9J2JRUL,0,ID_Q02,3,group 3,2,3,2
ID_A6JUWBXO,0,ID_Q02,3,group 3,2,3,3
ID_SX28DOIF,0,ID_NVM2,1,group 3,2,12,3
ID_JRMVS9TO,0,ID_ZXLV,0,group 3,2,1,6
ID_KB2CI5YJ,0,ID_Q02,3,group 3,1,11,6
ID_3CB4V8GO,0,ID_CPF9,0,group 3,3,4,1
ID_5BSJJGVZ,0,ID_Q02,3,group 3,2,3,1
ID_2HQYAPVM,0,ID_ZXLV,0,group 3,3,3,2
ID_5M3HC5D8,0,ID_ABPY,0,group 3,3,5,4
ID_CYPX2QM8,0,ID_5OWN,1,group 3,3,4,1
ID_JR1CFFQC,0,ID_Q02,3,group 3,2,1,4
ID_YC28FX3L,0,ID_NVM2,1,group 3,3,3,5
ID_6K2OEKZH,0,ID_CPF9,0,group 3,3,1,3
ID_KFFIC5HH,0,ID_PLTE,1,group 3,3,2,4
ID_Z7W3ZQRP,0,ID_PLTE,0,group 3,3,3,1
ID_TG2PT7H6,0,ID_NVM2,0,group 3,3,3,6
ID_JD77OWHC,0,ID_Q02,3,group 3,1,8,1
ID_5CNXZNR1,0,ID_GU74,0,group 3,3,1,2
ID_NVZ7I42X,0,ID_PLTE,0,group 3,3,5,7
ID_EC7DUJIA,0,ID_EKIH,0,group 3,3,2,7
ID_4Y94WU7G,0,ID_ABPY,0,group 3,3,5,1
ID_1VRQWKZE,0,ID_Q02,3,group 3,1,7,1
ID_Y017E5IM,0,ID_Q02,0,group 3,1,10,6
ID_DIWELQV9,0,ID_N98T,0,group 3,2,10,4
ID_OF31D697,0,ID_NVM2,0,group 3,3,4,1
ID_02J7PUQN,0,ID_Q02,3,group 3,2,3,4
ID_KWZNJDJR,0,ID_EUWR,0,group 3,2,9,7
ID_S8XKE84E,0,ID_Q02,0,group 3,2,4,6
ID_4H5AHNJY,0,ID_Q02,3,group 3,1,12,3
ID_RXBO882X,0,ID_Q02,3,group 3,2,6,5
ID_GSHU9QUJ,0,ID_Q02,3,group 3,1,6,6
ID_LZ62CQDI,0,ID_NVM2,0,group 3,2,11,4
ID_YE2GGZMS,0,ID_Q02,3,group 3,1,5,5
ID_9W8RPVR4,0,ID_Q02,1,group 3,2,7,3
ID_KTWICFPU,0,ID_Q02,3,group 3,2,3,1
ID_8HD92K5N,0,ID_5OWN,1,group 3,3,4,7
ID_N2ZMF40S,0,ID_CXB1,1,group 3,3,2,2
ID_X07WIN5U,0,ID_Q02,0,group 3,3,1,1
ID_4ZDWX56W,0,ID_Q02,3,group 3,1,12,4
ID_9YZV111Q,0,ID_Q02,3,group 3,2,2,6
ID_NTVKBHRR,0,ID_Q02,3,group 3,2,6,2
ID_4FJIWI78,0,ID_PLTE,1,group 3,3,5,4
ID_GG6J2ZW7,0,ID_5OWN,0,group 3,3,5,5
ID_WBN2BZ8D,0,ID_Q02,3,group 3,2,3,3
ID_SXKTVFE2,0,ID_PLTE,0,group 3,3,4,6
ID_IR2PP6JF,0,ID_NVM2,0,group 3,3,2,7
ID_LE7F4BTH,0,ID_MFQY,0,group 3,2,9,1
ID_Z92QY66H,0,ID_5OWN,0,group 3,1,5,4
ID_WQVQ4US6,0,ID_A5LV,0,group 3,2,9,3
ID_9C1BRZ63,0,ID_53QI,0,group 3,2,8,2
ID_OS3VWJAU,0,ID_Q02,3,group 3,2,1,3
ID_INVDFMRE,0,ID_PLTE,0,group 3,3,5,7
ID_1XZRIQC0,0,ID_5OWN,0,group 3,3,3,4
ID_Z77MDRKO,0,ID_OZ6F,0,group 3,3,2,6
ID_230IXOZM,0,ID_NVM2,0,group 3,3,5,5
ID_TXXN3GE8,0,ID_GU74,0,group 3,3,4,7
ID_MDVKJ66S,0,ID_N98T,0,group 3,2,10,4
ID_RRVU426N,0,ID_PLTE,0,group 3,2,8,4
ID_NFRJSMVD,0,ID_Q02,3,group 3,1,7,2
ID_8089AKRN,0,ID_5OWN,0,group 3,3,3,1
ID_3QEXLC6N,0,ID_ABPY,0,group 3,2,8,4
ID_E50HMX3Z,0,ID_CXB1,1,group 3,3,5,5
ID_UF02B9UB,0,ID_N98T,0,group 3,2,4,5
ID_PPC944WB,0,ID_CXB1,0,group 3,3,7,6
ID_PZY9NZLD,0,ID_NVM2,0,group 3,3,4,7
ID_3LIHSRFC,0,ID_111K,0,group 3,3,4,7
ID_PLZDE43T,0,ID_Q02,3,group 3,2,1,3
ID_OZQ7FSEI,0,ID_CXB1,1,group 3,2,6,5
ID_UVNXBNBW,0,ID_OS8P,0,group 3,3,7,3
ID_5HHS419Z,0,ID_Q02,3,group 3,2,6,7
ID_PBGQNFGW,0,ID_RAZW,1,group 3,2,10,5
ID_GJ48TE9J,0,ID_Q02,3,group 3,3,4,2
ID_K2TUNJX2,1,ID_XPPQ,0,group 3,3,6,3
ID_K6KYF14N,0,ID_NVM2,0,group 3,3,1,3
ID_3II9I325,0,ID_Q02,3,group 3,1,11,4
ID_QXWFJC2J,0,ID_ARVG,0,group 3,2,10,3
ID_ILQLZCW5,0,ID_NVM2,0,group 3,2,9,7
ID_N6IJDX8X,0,ID_NVM2,1,group 3,3,7,7
ID_35JL81AA,0,ID_0NU5,1,group 3,3,2,3
ID_PH39FB9Y,0,ID_CXB1,0,group 3,3,7,5
ID_LIGE0JSA,0,ID_Q02,3,group 3,2,3,2
ID_GC3EL3NU,0,ID_Q02,3,group 3,2,5,5
ID_O6OEHC70,0,ID_NVM2,3,group 3,2,2,6
ID_DYMK60J3,0,ID_ZXLV,1,group 3,3,1,7
ID_DFSBIFQR,0,ID_111K,0,group 3,2,10,7
ID_M1WEJIG4,0,ID_Q02,0,group 3,3,3,5
ID_NJJ1KYN9,0,ID_Q02,3,group 3,2,4,7
ID_N5B1OS71,0,ID_5OWN,0,group 3,2,10,6
ID_RTIBX398,0,ID_U6OW,0,group 3,3,2,5
ID_VNJSM96O,0,ID_NVM2,0,group 3,3,2,2
ID_ABFS85VE,0,ID_5OWN,0,group 3,3,4,2
ID_JLOEAYLS,0,ID_NVM2,0,group 3,3,5,2
ID_XYIVWUP8,0,ID_HIXK,0,group 3,3,7,1
ID_RZI9I6UE,0,ID_SS6G,0,group 3,3,3,1
ID_N3CMLU4F,0,ID_FC41,1,group 3,3,6,6
ID_BSIH2NSN,0,ID_CXB1,0,group 3,3,4,1
ID_I0GSUDCO,0,ID_EKIH,0,group 3,3,2,6
ID_YP2URNF3,0,ID_N98T,0,group 3,2,10,5
ID_WBHWOT0G,1,ID_HWRH,1,group 3,2,5,6
ID_T2LHD1NH,0,ID_Q02,3,group 3,2,6,5
ID_Q28H8I7A,0,ID_5OWN,0,group 3,3,5,5
ID_MKSG1ULW,0,ID_CXB1,0,group 3,2,11,6
ID_H64WGUO8,0,ID_CXB1,0,group 3,3,5,3
ID_LBPVHZ9M,0,ID_Q02,3,group 3,2,4,7
ID_P7F6ITCZ,0,ID_Q02,3,group 3,2,5,7
ID_NLQC3VKJ,0,ID_Q02,0,group 3,3,2,4
ID_06W5J9Z2,0,ID_CXB1,1,group 3,3,7,5
ID_GYCB86AJ,0,ID_EKIH,0,group 3,3,4,1
ID_16CWERNF,0,ID_VLOE,0,group 3,2,9,1
ID_SLG95I27,0,ID_Q02,3,group 3,2,3,1
ID_M0ODAFMG,0,ID_0NU5,1,group 3,3,2,4
ID_BNG83JUD,0,ID_Q02,3,group 3,2,6,6
ID_TRKQGMWX,0,ID_Q02,3,group 3,2,4,2
ID_A71BAL06,0,ID_Q02,3,group 3,2,4,6
ID_QCM9I731,0,ID_Q02,3,group 3,2,5,7
ID_WQXARIFM,0,ID_5OWN,1,group 3,3,4,2
ID_S1K0V44E,0,ID_Q02,3,group 3,2,2,3
ID_15EH9ZNY,0,ID_111K,0,group 3,3,5,6
ID_7ZJTB7K1,0,ID_NVM2,0,group 3,3,4,5
ID_M3CVGW5N,0,ID_Q02,0,group 3,2,6,2
ID_NXFCRQ3I,0,ID_Q02,3,group 3,2,5,6
ID_ZZ4B3RBM,0,ID_QA2H,1,group 3,2,11,2
ID_MC26DJ2B,0,ID_Q02,3,group 3,2,1,1
ID_O8QNMQW7,0,ID_Q02,3,group 3,2,3,7
ID_GKEANBT1,0,ID_GU74,1,group 3,3,1,7
ID_W496KW17,0,ID_0NU5,0,group 3,3,2,2
ID_7Q1U9QO0,0,ID_5OWN,1,group 3,3,3,1
ID_PV9IAWYJ,0,ID_PLTE,0,group 3,3,5,5
ID_7RO1SD1W,0,ID_HWRH,0,group 3,3,7,5
ID_SOMC2NDJ,0,ID_HWRH,1,group 3,2,8,2
ID_92GKEZM4,0,ID_U1SY,0,group 3,2,9,3
ID_H3G0VW2W,0,ID_Q02,3,group 3,2,9,1
ID_SEW4EF10,0,ID_HWRH,0,group 3,3,3,7
ID_OQDJ480M,0,ID_CXB1,0,group 3,2,12,3
ID_6C0NAKNG,0,ID_Q02,1,group 3,2,8,7
ID_I1SLI7TH,0,ID_5OWN,1,group 3,3,4,2
ID_XK6X7UMN,0,ID_PLTE,0,group 3,2,6,2
ID_6075QU3N,0,ID_5OWN,0,group 3,2,10,2
ID_VEL29MU5,0,ID_U1SY,0,group 3,3,6,4
ID_FGDYT7TV,0,ID_5OWN,0,group 3,3,3,6
ID_FD4IZ8M5,0,ID_Q02,3,group 3,2,6,6
ID_FKVZVMHC,0,ID_2GBE,0,group 3,3,1,4
ID_E29OCA4W,0,ID_Q02,3,group 3,2,4,7
ID_68K3BJGH,0,ID_5OWN,0,group 3,3,6,1
ID_G4LG45NQ,0,ID_5OWN,0,group 3,3,3,2
ID_YZ16OW47,0,ID_5OWN,0,group 3,3,3,4
ID_ZYNIAU6R,0,ID_NVM2,0,group 3,3,3,1
ID_ISEZ76AF,0,ID_Q02,3,group 3,2,5,7
ID_QHJTHWQK,0,ID_HIXK,0,group 3,3,7,2
ID_3J8TJ6YV,0,ID_PLTE,0,group 3,3,2,3
ID_8J02W80L,0,ID_Q02,3,group 3,2,12,7
ID_EOBXG2MW,0,ID_Q02,0,group 3,2,12,2
ID_0N50D9I2,0,ID_HWRH,0,group 3,3,5,5
ID_ZFVB6D8M,0,ID_2GBE,0,group 3,1,11,2
ID_PHPDB68L,0,ID_NVM2,0,group 3,3,3,4
ID_K6I300PO,0,ID_Q02,0,group 3,2,9,4
ID_BJMM4PM2,0,ID_HWRH,0,group 3,3,1,4
ID_FOLSNETQ,0,ID_Q02,3,group 3,2,6,6
ID_AZEFRA9C,0,ID_Q02,3,group 3,3,9,3
ID_TUIF2UN6,0,ID_N98T,0,group 3,3,10,4
ID_8AR0K1G4,0,ID_2GBE,0,group 3,2,10,4
ID_9UMU7IUY,0,ID_CKI7,0,group 3,2,10,4
ID_C900M9WZ,0,ID_Q02,3,group 3,1,11,7
ID_YAV7BYW5,0,ID_Q02,3,group 3,1,5,1
ID_46ETLOQX,0,ID_Q02,3,group 3,2,12,1
