FeatureF,DiscDate Year,DiscDate Month,DiscDate Day_of_week,DiscID,UserID
0,3,9,4,ID_V3EUCB,ID_XGHA96QN
0,3,9,6,ID_ZRNJTT,ID_XGHA96QN
0,3,10,1,ID_JG1D73,ID_XGHA96QN
0,3,3,7,ID_6UOQWV,ID_XGHA96QN
0,2,8,1,ID_Z0DFIJ,ID_XGHA96QN
0,2,8,3,ID_LXHW4F,ID_XGHA96QN
0,3,10,3,ID_V5B4IQ,ID_XGHA96QN
0,3,10,3,ID_R8PH28,ID_XGHA96QN
0,2,9,3,ID_G4527B,ID_XGHA96QN
0,2,10,5,ID_KVSZ2V,ID_XGHA96QN
0,3,10,1,ID_93HA2Q,ID_XGHA96QN
0,3,10,1,ID_5KLV0A,ID_XGHA96QN
0,3,10,1,ID_MQ0RTI,ID_XGHA96QN
0,2,10,5,ID_PX91MV,ID_XGHA96QN
0,3,10,2,ID_A3JLYH,ID_XGHA96QN
0,3,10,3,ID_000XVS,ID_XGHA96QN
0,2,10,5,ID_G2KGND,ID_XGHA96QN
0,3,10,3,ID_34D1N5,ID_XGHA96QN
0,3,10,4,ID_FIH4RE,ID_XGHA96QN
0,3,10,4,ID_4THFT8,ID_XGHA96QN
0,3,10,5,ID_69WGWM,ID_XGHA96QN
0,3,10,5,ID_TPF6U9,ID_XGHA96QN
0,2,12,1,ID_SYWRXY,ID_XGHA96QN
0,3,1,3,ID_JHSZ5J,ID_XGHA96QN
0,3,1,3,ID_JWSRVI,ID_XGHA96QN
0,3,11,7,ID_8IXPKG,ID_XGHA96QN
0,3,3,2,ID_T9BPEK,ID_XGHA96QN
0,3,5,3,ID_ZX0HNG,ID_XGHA96QN
0,3,5,4,ID_YHWYWG,ID_XGHA96QN
0,3,7,6,ID_T14RZ8,ID_XGHA96QN
0,3,5,2,ID_FBJ2X1,ID_XGHA96QN
0,3,5,5,ID_DR14GM,ID_XGHA96QN
0,3,5,5,ID_3QK9Z7,ID_XGHA96QN
0,3,5,5,ID_7A7SBT,ID_XGHA96QN
0,3,5,3,ID_642X1E,ID_XGHA96QN
0,3,5,4,ID_EF4N51,ID_XGHA96QN
0,3,5,4,ID_LB1GJV,ID_XGHA96QN
0,3,5,5,ID_TZZ6FA,ID_XGHA96QN
0,3,5,5,ID_6JVIYB,ID_XGHA96QN
0,3,5,5,ID_O7K1QK,ID_XGHA96QN
0,3,5,5,ID_30JD1H,ID_XGHA96QN
0,3,7,5,ID_23PI4M,ID_XGHA96QN
0,3,7,7,ID_RSFQM4,ID_XGHA96QN
0,3,12,4,ID_033OF4,ID_10BKJ5AZ
0,3,12,7,ID_2D53M3,ID_10BKJ5AZ
0,3,10,7,ID_2I9JO6,ID_10BKJ5AZ
0,3,11,7,ID_EEQI5H,ID_10BKJ5AZ
1,3,12,3,ID_B3ZQU4,ID_J1RZECQ0
0,3,9,4,ID_AHSSPY,ID_RLBI9KJ3
1,3,9,6,ID_209Z30,ID_RLBI9KJ3
1,3,9,6,ID_MJPTBA,ID_RLBI9KJ3
1,3,9,4,ID_ZBU802,ID_RLBI9KJ3
1,3,12,7,ID_U0QOUO,ID_4G0B9UIF
0,3,12,3,ID_E63WX5,ID_4G0B9UIF
1,3,7,5,ID_T6F13D,ID_GX9KTKAY
0,3,6,5,ID_S6KA2L,ID_D7SJDHGF
1,3,2,5,ID_DRKPVO,ID_D7SJDHGF
0,3,3,7,ID_UJEQUZ,ID_D7SJDHGF
1,3,3,4,ID_H5822V,ID_S33SXF0D
0,3,1,3,ID_L24RP3,ID_S33SXF0D
0,3,2,3,ID_1HJ3LW,ID_S33SXF0D
0,2,11,4,ID_921QPG,ID_S33SXF0D
0,3,3,2,ID_FDO4TN,ID_S33SXF0D
0,3,4,5,ID_QVEN1M,ID_S33SXF0D
1,3,2,4,ID_XPECSS,ID_S33SXF0D
0,3,2,7,ID_GEC8LC,ID_S33SXF0D
0,3,2,1,ID_S2JQPY,ID_S33SXF0D
0,3,1,5,ID_T33JN1,ID_S33SXF0D
1,3,3,6,ID_OZY1YF,ID_S33SXF0D
0,3,4,2,ID_O4JDJQ,ID_S33SXF0D
1,3,3,4,ID_MYATPP,ID_S33SXF0D
0,3,6,5,ID_N5NOUN,ID_S33SXF0D
0,3,11,1,ID_MKQS3R,ID_S33SXF0D
0,1,11,4,ID_0KGM6K,ID_TDPMIVFD
0,3,2,3,ID_BAR3BB,ID_SWYN0G9U
0,3,2,3,ID_ZB2VV0,ID_SWYN0G9U
0,3,2,7,ID_ELNRG6,ID_SWYN0G9U
0,3,2,7,ID_32EN2A,ID_SWYN0G9U
0,3,2,2,ID_JL489K,ID_SWYN0G9U
1,3,2,2,ID_W44Y9G,ID_SWYN0G9U
1,3,7,3,ID_6SX16S,ID_GDQ9ACUD
1,3,7,3,ID_OGBWFP,ID_GDQ9ACUD
1,3,7,3,ID_O91REE,ID_GDQ9ACUD
1,3,12,2,ID_FDK29B,ID_RVUTIP9Z
1,3,7,3,ID_W1OIGB,ID_RVUTIP9Z
1,3,7,3,ID_9M6JQ0,ID_RVUTIP9Z
0,3,11,2,ID_GBJ565,ID_RVUTIP9Z
0,3,11,4,ID_F5FPZ8,ID_RVUTIP9Z
0,3,12,3,ID_2TYL5U,ID_RVUTIP9Z
0,3,12,6,ID_BFVAEH,ID_RVUTIP9Z
0,3,12,3,ID_8ZMGND,ID_RVUTIP9Z
0,3,12,3,ID_WYUD9K,ID_RVUTIP9Z
0,3,12,3,ID_L06GVC,ID_RVUTIP9Z
0,3,11,5,ID_Q0B2PG,ID_RVUTIP9Z
1,3,3,1,ID_KBUVPW,ID_Y6W02QB1
0,3,12,6,ID_DDWBK3,ID_Y6W02QB1
0,3,4,2,ID_2N7Z3O,ID_Y6W02QB1
0,3,4,2,ID_H5W7FO,ID_Y6W02QB1
1,3,3,1,ID_1YH232,ID_Y6W02QB1
0,3,7,3,ID_XE38YG,ID_3B6CEGBQ
0,2,5,5,ID_FEB663,ID_3B6CEGBQ
0,3,5,4,ID_YRKBMW,ID_3B6CEGBQ
1,3,9,5,ID_3Z0CNQ,ID_MONR2GJQ
1,3,7,6,ID_XP1P0X,ID_MONR2GJQ
0,3,4,5,ID_143YOT,ID_EC7DUJIA
0,3,5,5,ID_M6PT5T,ID_EC7DUJIA
0,3,5,5,ID_AJEI8D,ID_EC7DUJIA
0,3,5,6,ID_0GYJ4D,ID_EC7DUJIA
0,3,11,6,ID_SKNN5V,ID_F5KLPZVZ
0,3,11,4,ID_P0IV68,ID_F5KLPZVZ
0,3,11,4,ID_JS3C94,ID_F5KLPZVZ
0,3,7,2,ID_2OURKD,ID_F1K3X2R4
1,3,7,3,ID_0DAOXY,ID_PKPDC4DF
1,3,12,3,ID_CWVH2U,ID_HJBRY6NZ
0,2,1,5,ID_2U8GBQ,ID_JTP2VAHV
0,2,2,2,ID_6P623H,ID_JTP2VAHV
0,2,1,5,ID_94KOFS,ID_JTP2VAHV
0,2,2,2,ID_7ZX86U,ID_YR7LG301
1,3,7,5,ID_XG81RM,ID_H1QKV4PK
0,2,10,2,ID_N02PX9,ID_1OOXSUUG
1,3,3,1,ID_DYTKUF,ID_1OOXSUUG
0,3,12,1,ID_6GMKAY,ID_1OOXSUUG
0,3,4,7,ID_RJXTZM,ID_1OOXSUUG
0,2,9,5,ID_EQEQKU,ID_1OOXSUUG
0,2,10,5,ID_ZXYCER,ID_1OOXSUUG
0,2,10,7,ID_KYW301,ID_1OOXSUUG
0,2,11,4,ID_VWJDVN,ID_1OOXSUUG
0,2,11,1,ID_95DWVG,ID_1OOXSUUG
0,2,11,4,ID_XDW6KH,ID_1OOXSUUG
0,2,11,7,ID_5A4YWZ,ID_1OOXSUUG
0,2,12,4,ID_GYMTOD,ID_1OOXSUUG
0,2,12,4,ID_X9V1IX,ID_1OOXSUUG
0,2,12,7,ID_9IL69I,ID_1OOXSUUG
0,3,1,7,ID_VSYQTC,ID_1OOXSUUG
0,3,2,2,ID_JD50TV,ID_1OOXSUUG
0,2,10,2,ID_2AUO21,ID_1OOXSUUG
0,2,12,6,ID_O3GEE7,ID_1OOXSUUG
0,2,12,7,ID_YNNXSM,ID_1OOXSUUG
1,3,1,2,ID_PV15LM,ID_1OOXSUUG
0,2,11,5,ID_PW9KR8,ID_1OOXSUUG
0,2,12,4,ID_5WVSTH,ID_1OOXSUUG
0,2,11,5,ID_ULBHEJ,ID_1OOXSUUG
0,2,11,6,ID_5MXSOA,ID_1OOXSUUG
0,2,11,7,ID_FLZXAW,ID_1OOXSUUG
0,2,11,4,ID_CY3DL1,ID_1OOXSUUG
0,2,12,7,ID_78E1X0,ID_1OOXSUUG
0,2,12,4,ID_J4BKC8,ID_1OOXSUUG
0,2,11,1,ID_ISRM5M,ID_1OOXSUUG
0,2,11,2,ID_1RCPON,ID_1OOXSUUG
0,2,10,1,ID_429O4Z,ID_1OOXSUUG
0,3,2,2,ID_26X0J1,ID_1OOXSUUG
1,3,7,3,ID_1F4CMI,ID_XYWZ0RM5
1,3,11,1,ID_DDBH8C,ID_0OUETLV7
0,2,10,5,ID_VFZ8OU,ID_LB8BFLTN
0,2,10,4,ID_Z80TD6,ID_LB8BFLTN
0,3,3,3,ID_9S0Q6Y,ID_54OYRXAC
0,3,3,2,ID_6IYK2N,ID_54OYRXAC
1,3,4,7,ID_WV9YXJ,ID_54OYRXAC
0,3,5,5,ID_KXI19R,ID_54OYRXAC
1,3,4,7,ID_3A97WP,ID_54OYRXAC
0,3,4,5,ID_A6V0IS,ID_54OYRXAC
0,3,4,5,ID_KOO1KM,ID_54OYRXAC
1,3,4,2,ID_CWYGC6,ID_54OYRXAC
1,3,4,6,ID_VOZ3BZ,ID_54OYRXAC
1,3,5,5,ID_RPY6VD,ID_54OYRXAC
0,3,11,3,ID_HX352J,ID_1O9ZYR00
1,3,11,3,ID_6YWW8Z,ID_1O9ZYR00
1,3,6,4,ID_BGVGXT,ID_1HSE4WK7
1,3,7,5,ID_USW0RI,ID_1HSE4WK7
1,3,7,5,ID_K3WS8X,ID_1HSE4WK7
1,3,10,5,ID_S6A3QY,ID_1HSE4WK7
1,3,12,6,ID_XBVQ5U,ID_P9JDQNYN
1,3,10,4,ID_LLUSG7,ID_P9JDQNYN
0,2,11,2,ID_AOOOWU,ID_QR7X8JHA
1,3,8,7,ID_05O8OH,ID_QR7X8JHA
1,3,5,6,ID_H1QWDC,ID_QR7X8JHA
1,3,8,1,ID_DGP5W8,ID_QR7X8JHA
1,3,8,1,ID_FRSPX7,ID_QR7X8JHA
1,3,8,5,ID_ENQMHR,ID_QR7X8JHA
1,3,8,3,ID_G333Z3,ID_QR7X8JHA
1,3,11,7,ID_9HHL8P,ID_QR7X8JHA
0,2,11,2,ID_N6C3UA,ID_QR7X8JHA
1,3,8,5,ID_4E4P1H,ID_QR7X8JHA
1,3,8,5,ID_QQ9ODJ,ID_QR7X8JHA
1,3,8,5,ID_GD37CI,ID_QR7X8JHA
1,3,8,6,ID_1E2R8P,ID_QR7X8JHA
0,2,10,6,ID_2FBTC2,ID_QR7X8JHA
1,3,8,7,ID_LEBGMZ,ID_QR7X8JHA
1,3,8,1,ID_4U33R2,ID_QR7X8JHA
1,3,8,6,ID_FOX4WQ,ID_QR7X8JHA
1,3,9,5,ID_R7VUZL,ID_QR7X8JHA
1,3,5,4,ID_WT33BV,ID_QR7X8JHA
1,3,10,7,ID_82CSGF,ID_OYIPOJDU
1,3,1,6,ID_J4NP1Z,ID_HTJQGD6J
0,2,11,2,ID_JCBUF3,ID_HTJQGD6J
0,3,7,3,ID_9TGKDR,ID_791EJ36V
1,3,10,7,ID_34KCU8,ID_791EJ36V
1,3,8,7,ID_UTOBRD,ID_791EJ36V
1,3,10,7,ID_HMCRJ5,ID_SE2F9YK7
0,3,12,5,ID_4MWB8H,ID_SE2F9YK7
0,3,12,1,ID_U9OIMJ,ID_SE2F9YK7
1,3,10,7,ID_57HS18,ID_SE2F9YK7
0,3,12,3,ID_2TM00C,ID_SE2F9YK7
1,3,3,5,ID_N90DS7,ID_1LT6EFTU
1,3,3,3,ID_0YG61T,ID_1LT6EFTU
1,3,3,3,ID_XYCMLL,ID_1LT6EFTU
1,3,3,3,ID_XY2L1W,ID_1LT6EFTU
1,3,3,5,ID_AOTWE1,ID_1LT6EFTU
0,3,3,1,ID_UKR1VD,ID_1LT6EFTU
1,3,3,3,ID_S65PZZ,ID_1LT6EFTU
0,3,2,3,ID_4JNVPJ,ID_1LT6EFTU
0,3,2,3,ID_5B3ODP,ID_1LT6EFTU
1,3,3,1,ID_D80U4I,ID_1LT6EFTU
0,3,3,3,ID_BCXBQ4,ID_1LT6EFTU
1,3,3,1,ID_X3X78P,ID_1LT6EFTU
1,3,3,1,ID_GDNG5S,ID_1LT6EFTU
1,3,3,5,ID_ZEQ7JC,ID_1LT6EFTU
1,3,3,5,ID_457NWE,ID_1LT6EFTU
1,3,3,1,ID_CK8J6J,ID_1LT6EFTU
1,3,3,3,ID_F3QNGG,ID_1LT6EFTU
1,3,3,1,ID_WUIQRS,ID_1LT6EFTU
1,3,3,3,ID_JXUMJ1,ID_1LT6EFTU
1,3,3,3,ID_PS6UAH,ID_1LT6EFTU
1,3,3,3,ID_0ZGENZ,ID_1LT6EFTU
1,3,3,3,ID_KH6QVR,ID_1LT6EFTU
0,3,7,1,ID_0ARWVL,ID_TW7QWCLX
0,1,11,6,ID_3R6PPE,ID_TW7QWCLX
0,2,8,2,ID_4RPVY2,ID_TW7QWCLX
0,2,11,7,ID_PFST4P,ID_TW7QWCLX
0,2,11,1,ID_I3I65J,ID_TW7QWCLX
0,3,1,6,ID_EBLBFJ,ID_TW7QWCLX
0,2,9,2,ID_WNRE3Q,ID_TW7QWCLX
0,2,11,6,ID_F9SQOH,ID_TW7QWCLX
0,2,11,2,ID_6HEONH,ID_TW7QWCLX
0,2,11,2,ID_GEX7AY,ID_TW7QWCLX
0,1,12,7,ID_O6GYHU,ID_TW7QWCLX
0,2,1,3,ID_BD79RS,ID_TW7QWCLX
0,2,11,6,ID_LLOXHI,ID_TW7QWCLX
0,2,12,1,ID_MLC3X2,ID_TW7QWCLX
1,3,10,7,ID_YF4TOY,ID_ZPBECX8S
1,3,8,3,ID_Q7RQDH,ID_HPJ0VJJC
0,3,1,5,ID_O5VICN,ID_HPJ0VJJC
1,3,11,7,ID_OAV3RC,ID_6M6TBDO5
0,3,12,7,ID_W434IV,ID_6M6TBDO5
0,3,12,1,ID_UYL12V,ID_6M6TBDO5
0,2,4,7,ID_JILMII,ID_GCT01ET3
0,2,4,7,ID_8BG8OZ,ID_GCT01ET3
0,2,4,3,ID_BKRA1F,ID_GCT01ET3
0,2,4,4,ID_JJY0S0,ID_GCT01ET3
1,3,7,6,ID_LBWW1T,ID_FOK3UQNS
0,3,7,4,ID_39ZCCA,ID_FOK3UQNS
1,3,10,4,ID_3DV56V,ID_OB5TVIKQ
1,3,5,5,ID_CUX6TN,ID_8QQSZPYQ
0,2,11,2,ID_UVSRGX,ID_8QQSZPYQ
0,3,11,4,ID_FIPNLR,ID_8QQSZPYQ
1,3,5,5,ID_ILRRHK,ID_8QQSZPYQ
0,3,12,4,ID_UTX7SS,ID_KYKBB4R0
0,3,11,6,ID_XL87MD,ID_KYKBB4R0
0,3,5,5,ID_JLZTAF,ID_KYKBB4R0
0,3,10,6,ID_8RF3YK,ID_KYKBB4R0
1,3,12,4,ID_F5I8SV,ID_KYKBB4R0
1,3,5,2,ID_FEJ0XK,ID_KYKBB4R0
1,3,1,7,ID_QTYUK4,ID_KYKBB4R0
0,3,2,4,ID_O0KDC3,ID_KYKBB4R0
1,3,1,7,ID_W8P08F,ID_KYKBB4R0
1,3,1,7,ID_OOXMOA,ID_KYKBB4R0
1,3,1,7,ID_79RFJS,ID_KYKBB4R0
0,2,12,6,ID_HL0BXA,ID_KYKBB4R0
0,2,12,2,ID_XV5W64,ID_KYKBB4R0
0,2,12,1,ID_1EDY5L,ID_KYKBB4R0
0,3,9,7,ID_CU7S86,ID_KYKBB4R0
0,3,10,1,ID_CNRKNM,ID_KYKBB4R0
0,3,3,4,ID_9LOARV,ID_KYKBB4R0
0,3,4,6,ID_TS3CPK,ID_KYKBB4R0
0,3,4,2,ID_GWECRV,ID_KYKBB4R0
0,3,3,7,ID_J7M201,ID_2CH3EAQ5
1,3,2,5,ID_LURFQ5,ID_2CH3EAQ5
1,3,7,5,ID_0D6283,ID_RDA49FB6
0,3,11,4,ID_M4QQVG,ID_4S9JJCZA
1,3,11,4,ID_ZLMMBW,ID_4S9JJCZA
1,3,12,7,ID_3YWHS1,ID_4S9JJCZA
0,2,3,4,ID_I8WOHC,ID_4S9JJCZA
0,2,2,1,ID_SOLJ3L,ID_4S9JJCZA
0,2,11,7,ID_ZSQ8JT,ID_4S9JJCZA
1,3,12,7,ID_9LFA41,ID_4S9JJCZA
0,2,10,6,ID_8JAJS8,ID_4S9JJCZA
1,3,8,3,ID_WH3XLL,ID_4S9JJCZA
0,3,2,6,ID_DAFTL7,ID_4S9JJCZA
1,3,12,7,ID_KZ3LE8,ID_4S9JJCZA
0,3,11,4,ID_5M56X8,ID_4S9JJCZA
0,3,11,4,ID_D2TPY1,ID_4S9JJCZA
0,1,11,2,ID_QND007,ID_4S9JJCZA
0,1,12,6,ID_DH5EG3,ID_4S9JJCZA
1,3,3,7,ID_J7NTYM,ID_4S9JJCZA
0,2,9,2,ID_39IIM2,ID_4S9JJCZA
0,2,6,7,ID_NK41S8,ID_4S9JJCZA
0,2,10,2,ID_9LTJQX,ID_4S9JJCZA
0,2,10,1,ID_9VR8K0,ID_4S9JJCZA
0,2,10,1,ID_9KJLY0,ID_4S9JJCZA
0,2,10,3,ID_PV70QM,ID_4S9JJCZA
0,2,11,5,ID_0X9HZG,ID_4S9JJCZA
0,2,9,3,ID_679TVM,ID_4S9JJCZA
0,2,9,3,ID_2DUERA,ID_4S9JJCZA
0,3,2,6,ID_HDXMXK,ID_4S9JJCZA
0,3,2,7,ID_AV388G,ID_4S9JJCZA
0,2,9,1,ID_RZOBRT,ID_4S9JJCZA
0,3,4,2,ID_UPDJYE,ID_4S9JJCZA
0,2,9,3,ID_Q7JQZL,ID_4S9JJCZA
0,2,10,7,ID_PUIFCS,ID_4S9JJCZA
0,2,9,1,ID_IQ1SZQ,ID_4S9JJCZA
0,2,10,5,ID_H0M0O6,ID_4S9JJCZA
0,2,10,5,ID_J8O7NF,ID_4S9JJCZA
0,2,11,7,ID_UU0JIX,ID_4S9JJCZA
0,1,8,6,ID_3BO43P,ID_4S9JJCZA
0,2,11,4,ID_TJK8ZS,ID_4S9JJCZA
0,3,5,5,ID_ZAXOTS,ID_4S9JJCZA
0,3,5,6,ID_3XB8IA,ID_4S9JJCZA
1,3,5,3,ID_XXX2Y0,ID_5S3103U6
0,3,11,3,ID_EO7REO,ID_5S3103U6
0,3,11,1,ID_H6L860,ID_TO9ZG13M
1,3,11,4,ID_6ELL21,ID_TO9ZG13M
1,3,12,5,ID_HZY3OP,ID_TO9ZG13M
1,3,10,2,ID_MUJ0D2,ID_TO9ZG13M
1,3,1,5,ID_T8RCSR,ID_6P5FNQDM
1,3,1,4,ID_8TR7OH,ID_6P5FNQDM
0,3,1,5,ID_7CTYO3,ID_6P5FNQDM
0,3,3,6,ID_CI7A57,ID_6P5FNQDM
1,3,9,6,ID_DYJUQH,ID_55YY46BT
1,3,11,2,ID_FJWOW0,ID_JFVOU1PZ
0,3,11,7,ID_XYRL7N,ID_JFVOU1PZ
0,3,11,2,ID_NK9LZ9,ID_JFVOU1PZ
1,3,11,5,ID_A86583,ID_JFVOU1PZ
1,3,3,7,ID_JRJPHT,ID_6WY6PS5O
0,3,7,5,ID_CSNUOX,ID_LJXC6P6J
0,3,10,4,ID_87N5MW,ID_UKCRHPVW
1,3,12,1,ID_XNGY3N,ID_UKCRHPVW
0,3,12,7,ID_3YG5F5,ID_UKCRHPVW
1,3,9,5,ID_UN9DVQ,ID_UKCRHPVW
1,3,11,5,ID_656ZZA,ID_UKCRHPVW
0,3,12,3,ID_5FC62K,ID_UKCRHPVW
0,3,1,1,ID_U2FS4K,ID_UKCRHPVW
0,2,10,3,ID_COSSIH,ID_UKCRHPVW
0,3,6,3,ID_W7TCDQ,ID_UKCRHPVW
0,2,10,5,ID_HUF148,ID_UKCRHPVW
1,3,11,5,ID_Y25UHW,ID_UKCRHPVW
0,3,11,3,ID_B4K0VH,ID_UKCRHPVW
1,3,7,5,ID_64JCC3,ID_BC8D9FOB
1,3,11,5,ID_G02R73,ID_BC8D9FOB
1,3,7,7,ID_J5KHX5,ID_BC8D9FOB
1,3,8,2,ID_RO070M,ID_BC8D9FOB
1,3,9,6,ID_Q3T62O,ID_BC8D9FOB
1,3,7,1,ID_9NXQIX,ID_BC8D9FOB
1,3,7,5,ID_WK2YER,ID_RRPOMEU9
1,3,7,5,ID_M8GJOX,ID_S0YL2CSU
1,3,12,5,ID_H895GS,ID_EP5SSW17
0,3,8,4,ID_M70MOI,ID_QYS3FSC0
0,3,7,3,ID_6HNXYC,ID_QYS3FSC0
0,3,12,5,ID_259J0M,ID_JBVBBJ2R
0,2,10,4,ID_J876GB,ID_JBVBBJ2R
1,3,7,5,ID_KC7JH9,ID_0XJ0PK74
1,3,4,2,ID_MLCQVK,ID_8X0LVG1S
0,2,11,1,ID_V8D5U2,ID_8X0LVG1S
0,2,11,5,ID_6YGHVY,ID_8X0LVG1S
0,2,11,7,ID_6K6KW0,ID_8X0LVG1S
0,2,12,4,ID_UL2NRL,ID_8X0LVG1S
1,3,1,5,ID_UQO9PX,ID_8X0LVG1S
1,3,2,4,ID_XIYBT1,ID_8X0LVG1S
1,3,2,7,ID_0X0XQF,ID_8X0LVG1S
1,3,2,6,ID_2TKP72,ID_8X0LVG1S
1,3,8,7,ID_21DXDV,ID_8X0LVG1S
1,3,2,4,ID_2B1YOZ,ID_8X0LVG1S
1,3,2,6,ID_WAHB01,ID_8X0LVG1S
1,3,3,1,ID_P333OO,ID_8X0LVG1S
1,3,4,2,ID_0F07GK,ID_8X0LVG1S
0,2,11,7,ID_RDXT85,ID_8X0LVG1S
1,3,2,3,ID_CALMPT,ID_8X0LVG1S
1,3,5,2,ID_JCSR48,ID_8X0LVG1S
0,2,12,5,ID_X1M1L8,ID_8X0LVG1S
1,3,3,4,ID_03J9ZK,ID_8X0LVG1S
1,3,5,2,ID_30HOXE,ID_8X0LVG1S
1,3,5,5,ID_ZC2L83,ID_8X0LVG1S
1,3,5,2,ID_APIKF8,ID_8X0LVG1S
1,3,5,5,ID_KQOXBM,ID_8X0LVG1S
1,3,5,2,ID_PLEW8U,ID_8X0LVG1S
1,3,5,6,ID_00PPCH,ID_8X0LVG1S
1,3,6,5,ID_NVVEIW,ID_8X0LVG1S
1,3,9,5,ID_F528ZH,ID_XOKY0J34
0,3,11,7,ID_40JPFE,ID_XOKY0J34
0,3,7,5,ID_3NE3WD,ID_JOSSRG1D
1,3,12,4,ID_T9JN52,ID_4JSCUD8X
1,3,1,4,ID_7ZDLOU,ID_H61WY7PJ
1,3,2,7,ID_G9QL4N,ID_KYK7OA4O
1,3,1,3,ID_M14MY6,ID_KYK7OA4O
0,2,10,5,ID_FSSX73,ID_KYK7OA4O
0,3,10,3,ID_TTEIGR,ID_KYK7OA4O
0,2,11,7,ID_GBBC02,ID_KYK7OA4O
0,3,2,1,ID_6PHSEV,ID_KYK7OA4O
1,3,1,2,ID_TIMZBA,ID_KYK7OA4O
0,3,2,7,ID_GDHKZZ,ID_KYK7OA4O
1,3,1,1,ID_MOJNGC,ID_KYK7OA4O
1,3,3,2,ID_7TV4BG,ID_KYK7OA4O
0,2,11,6,ID_CW7T9E,ID_KYK7OA4O
0,2,10,1,ID_B13FS2,ID_KYK7OA4O
0,2,12,3,ID_Q23TSU,ID_KYK7OA4O
0,3,11,7,ID_NC76AQ,ID_KYK7OA4O
1,3,4,2,ID_IBL1E8,ID_KYK7OA4O
1,3,12,5,ID_I61K8S,ID_H6JY0F6Y
1,3,7,6,ID_AUGROF,ID_7YOCGCLB
0,3,12,6,ID_AQWYO6,ID_7YOCGCLB
1,3,4,1,ID_CHA6S0,ID_7YOCGCLB
0,2,12,5,ID_WH07Y4,ID_7YOCGCLB
0,3,6,4,ID_VA44ZM,ID_7YOCGCLB
0,3,7,1,ID_FW8WUD,ID_8EP50KG6
1,3,8,7,ID_RTYUFD,ID_8EP50KG6
0,3,8,3,ID_E8ZFIS,ID_K0RHY63Y
0,3,10,6,ID_QPFVG8,ID_K0RHY63Y
0,3,10,6,ID_PGXP8C,ID_K0RHY63Y
0,3,2,1,ID_ICCD68,ID_QFPVLVHQ
0,3,4,5,ID_17XEV1,ID_QFPVLVHQ
0,3,4,1,ID_RQ4S3W,ID_QFPVLVHQ
0,3,4,5,ID_LFJVY5,ID_QFPVLVHQ
0,3,4,5,ID_98MXUP,ID_QFPVLVHQ
0,3,5,7,ID_ESBA7U,ID_QFPVLVHQ
1,3,9,7,ID_212KNR,ID_7F3A2FKH
0,3,12,6,ID_IIH71A,ID_YYGB4Q8H
1,3,12,6,ID_TE0Y7U,ID_YYGB4Q8H
1,3,10,5,ID_JHX3EZ,ID_YYGB4Q8H
1,3,10,7,ID_5RRMZ4,ID_YYGB4Q8H
0,3,11,3,ID_3JX87K,ID_YYGB4Q8H
0,3,12,5,ID_Y22G9E,ID_YYGB4Q8H
0,3,12,5,ID_OMVP85,ID_YYGB4Q8H
1,3,11,4,ID_XLIC4H,ID_YYGB4Q8H
0,3,10,6,ID_JF6ZTO,ID_YYGB4Q8H
0,3,10,5,ID_TF0M8J,ID_YYGB4Q8H
0,3,10,5,ID_6BA6R2,ID_YYGB4Q8H
0,3,10,6,ID_FT8308,ID_YYGB4Q8H
0,3,11,4,ID_PFK50R,ID_YYGB4Q8H
1,3,11,4,ID_35E4BU,ID_YYGB4Q8H
0,3,11,3,ID_F6TUR3,ID_YYGB4Q8H
1,3,10,7,ID_0ER2SF,ID_YYGB4Q8H
1,3,7,5,ID_VLTF44,ID_EKTFG7TO
1,3,7,1,ID_MBQI9B,ID_8BEBKA9S
0,3,12,7,ID_E9NNA3,ID_XCCP538J
1,3,12,7,ID_3RM772,ID_XCCP538J
0,3,12,1,ID_EP7YOI,ID_XCCP538J
0,2,5,5,ID_Z4JOFO,ID_L2C6XBM2
1,3,4,2,ID_CR8KMZ,ID_4XSEHG54
0,2,11,4,ID_O8YZAQ,ID_4XSEHG54
0,3,8,4,ID_DP7B4Z,ID_4XSEHG54
0,3,4,2,ID_TCO67G,ID_4XSEHG54
0,3,7,5,ID_8V4GGX,ID_QH2X91OW
1,3,8,7,ID_YL7MOG,ID_YST61671
0,3,3,3,ID_O5IVXM,ID_YST61671
1,3,2,3,ID_HOQJ4T,ID_YST61671
0,2,11,1,ID_2J2UHX,ID_YST61671
1,3,6,5,ID_EP1T3S,ID_YST61671
1,3,7,5,ID_KTTQER,ID_KEQHIAP0
0,2,4,2,ID_64E4K0,ID_F6OWB78W
0,2,2,2,ID_WDC375,ID_F6OWB78W
0,2,9,7,ID_4CCOIX,ID_F6OWB78W
0,2,3,2,ID_PL4EL8,ID_F6OWB78W
0,2,3,7,ID_KWW1PK,ID_F6OWB78W
0,2,5,5,ID_O266IL,ID_F6OWB78W
0,2,4,6,ID_HJ1GQM,ID_F6OWB78W
0,2,9,5,ID_YYTJ86,ID_F6OWB78W
0,2,12,3,ID_86RI4X,ID_F6OWB78W
0,2,12,5,ID_M4Y2AG,ID_F6OWB78W
0,2,12,5,ID_Q2QHJ2,ID_F6OWB78W
0,2,12,5,ID_K9WNYK,ID_F6OWB78W
0,1,5,4,ID_0KV4FS,ID_F6OWB78W
1,3,3,3,ID_V09ZU8,ID_0K2FVA58
