UserID,CommentDate Year,CommentDate Month,CommentDate Day_of_week
ID_BMLJCV3J,3,4,3
ID_BMLJCV3J,3,5,5
ID_BMLJCV3J,3,5,5
ID_BMLJCV3J,3,4,1
ID_BMLJCV3J,3,4,3
ID_BMLJCV3J,3,4,3
ID_BMLJCV3J,3,5,5
ID_KBRFRAR9,3,1,3
ID_N6B6U28O,3,1,3
ID_KBRFRAR9,2,12,7
ID_KBRFRAR9,2,12,1
ID_AK9BM8N7,2,12,2
ID_WPV2FHK3,2,12,1
ID_WKPQKZHD,2,12,2
ID_KBRFRAR9,2,12,6
ID_29FH6HS1,3,1,3
ID_29FH6HS1,2,12,6
ID_29FH6HS1,3,1,5
ID_XCLBEE3O,2,12,6
ID_H1C52JNX,3,3,6
ID_MIS88WV6,3,3,6
ID_40GPPGSV,3,1,7
ID_81LKXHOW,3,1,7
ID_34U5OGPB,3,1,3
ID_11JASFOC,3,1,2
ID_SWYN0G9U,3,2,4
ID_YKZ9PNW0,3,1,3
ID_BACQM9BX,3,1,4
ID_NI5NW1WO,3,2,6
ID_KBRFRAR9,3,4,3
ID_KBRFRAR9,3,4,4
ID_KBRFRAR9,3,4,3
ID_KBRFRAR9,3,4,5
ID_Q0NZ05B9,3,4,3
ID_Q0NZ05B9,3,4,3
ID_Q0NZ05B9,3,4,4
ID_QE7NRVOW,3,4,3
ID_KBRFRAR9,3,6,5
ID_KBRFRAR9,3,6,6
ID_KBRFRAR9,3,6,5
ID_L3F8G982,3,6,5
ID_L3F8G982,3,6,5
ID_L3F8G982,3,6,5
ID_L3F8G982,3,6,5
ID_97KLBR75,3,6,5
ID_ZA15YWAP,3,6,5
ID_KV8D00MW,3,6,5
ID_KBRFRAR9,3,4,6
ID_6GKTPRIZ,3,4,6
ID_2AWT9ED4,3,4,1
ID_KBRFRAR9,3,12,3
ID_KBRFRAR9,3,12,3
ID_KBRFRAR9,3,12,2
ID_RVUTIP9Z,3,12,3
ID_LORVM90M,3,12,2
ID_XGHA96QN,3,12,2
ID_F76SF3RJ,3,12,3
ID_F76SF3RJ,3,12,2
ID_KEKI3B5F,3,12,3
ID_QZ9H8F1K,3,12,4
ID_KBRFRAR9,3,4,6
ID_KBRFRAR9,3,4,6
ID_Q0NZ05B9,3,5,7
ID_KBRFRAR9,3,6,6
ID_00WD4BRD,3,6,1
ID_KBRFRAR9,3,1,7
ID_FPA1CPBK,2,12,5
ID_JGVXYURE,2,12,5
ID_JGVXYURE,2,12,5
ID_JGVXYURE,2,12,5
ID_FVBT7FGD,2,12,5
ID_FVBT7FGD,2,12,5
ID_KBRFRAR9,3,3,6
ID_KBRFRAR9,3,3,5
ID_YIAGXEKM,3,3,6
ID_KBRFRAR9,3,3,1
ID_KK440U4N,3,3,1
ID_KK440U4N,3,3,1
ID_KBRFRAR9,3,2,5
ID_KBRFRAR9,3,2,5
ID_KBRFRAR9,3,2,5
ID_29FH6HS1,3,2,5
ID_1OOXSUUG,3,2,5
ID_4S9JJCZA,3,2,5
ID_KBRFRAR9,3,4,1
ID_KBRFRAR9,3,2,1
ID_6L3A64FZ,3,2,7
ID_YIAGXEKM,3,3,6
ID_YJ96IAOU,3,3,6
ID_KBRFRAR9,3,2,1
ID_KBRFRAR9,3,2,7
ID_K4MN0ULM,3,2,7
ID_K4MN0ULM,3,2,7
ID_S33SXF0D,3,2,7
ID_CVGHQ3QP,3,3,6
ID_KBRFRAR9,2,12,7
ID_XGHA96QN,2,12,1
ID_XGHA96QN,2,12,2
ID_0UNK8SC2,2,12,2
ID_KBRFRAR9,2,11,5
ID_KBRFRAR9,2,11,1
ID_KBRFRAR9,3,4,4
ID_XGHA96QN,3,5,4
ID_CQ6Q59U0,3,5,4
ID_CQ6Q59U0,3,4,5
ID_YIAGXEKM,3,4,4
ID_FGZU5F13,3,5,4
ID_5MBPHZGG,3,4,5
ID_KBRFRAR9,3,2,7
ID_9A5RF1KM,3,2,7
ID_UABXOGIF,3,2,3
ID_KBRFRAR9,3,2,7
ID_KBRFRAR9,3,2,7
ID_KBRFRAR9,3,3,7
ID_CQ6Q59U0,3,2,7
ID_DDGR94MS,3,2,7
ID_DDGR94MS,3,2,7
ID_C5IM7008,3,3,3
ID_KBRFRAR9,3,8,3
ID_KBRFRAR9,3,8,4
ID_KBRFRAR9,3,8,4
ID_KBRFRAR9,3,8,5
ID_57CBC4OI,3,8,3
ID_57CBC4OI,3,8,3
ID_BG6LDHAG,3,8,7
ID_MAMGFNLF,3,8,3
ID_MAMGFNLF,3,8,3
ID_MAMGFNLF,3,8,4
ID_GKYN7CVM,3,8,4
ID_KBRFRAR9,3,2,1
ID_KBRFRAR9,3,2,2
ID_KBRFRAR9,3,2,2
ID_KBRFRAR9,3,2,2
ID_M9GQJMP3,3,2,7
ID_M9GQJMP3,3,2,1
ID_Q7GMORTC,3,2,2
ID_8IGFO7QC,3,2,2
ID_IARO3TJB,3,2,3
ID_76F2L5LT,3,2,3
ID_8JX6IWTH,3,2,4
ID_KBRFRAR9,3,4,1
ID_KBRFRAR9,3,9,6
ID_KBRFRAR9,3,9,4
ID_4KAVH3FU,3,9,3
ID_YST6K4V0,3,9,5
ID_NM3Y2NR8,3,9,4
ID_KBRFRAR9,3,11,4
ID_S33SXF0D,3,11,4
ID_S33SXF0D,3,11,4
ID_YYGB4Q8H,3,11,4
ID_YYGB4Q8H,3,11,4
ID_YYGB4Q8H,3,11,4
ID_KBRFRAR9,3,11,6
ID_KBRFRAR9,3,11,6
ID_RVUTIP9Z,3,11,6
ID_S33SXF0D,3,11,5
ID_SE2F9YK7,3,11,6
ID_KBRFRAR9,3,7,1
ID_UDS6FRR8,3,6,7
ID_4S9JJCZA,3,6,7
ID_RZSAPJNX,3,6,6
ID_EIP9EI85,3,6,7
ID_EIP9EI85,3,6,7
ID_KBRFRAR9,3,7,1
ID_KBRFRAR9,3,5,4
ID_CYQ5J9XJ,3,6,5
ID_KBRFRAR9,3,11,4
ID_KBRFRAR9,3,9,6
ID_KBRFRAR9,3,9,4
ID_KBRFRAR9,3,9,4
ID_396QY2LX,3,9,4
ID_396QY2LX,3,9,4
ID_396QY2LX,3,9,4
ID_KBRFRAR9,3,7,5
ID_KBRFRAR9,3,7,6
ID_KBRFRAR9,3,7,1
ID_KBRFRAR9,3,7,2
ID_KBRFRAR9,3,7,5
ID_CYQ5J9XJ,3,7,1
ID_CYQ5J9XJ,3,7,2
ID_CYQ5J9XJ,3,7,5
ID_CYQ5J9XJ,3,7,6
ID_KBRFRAR9,3,6,1
ID_KBRFRAR9,3,6,1
ID_M48H2B5D,3,6,1
ID_T7DKQ8QI,3,6,3
ID_KBRFRAR9,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_PHTHJQ9Y,3,10,7
ID_4KAVH3FU,3,10,7
ID_P7KMHO63,3,10,7
ID_K60A6ZXH,3,10,7
ID_GM13GOR5,3,10,7
ID_LBU4MIND,3,10,7
ID_PBW7VOJS,3,10,7
ID_KBRFRAR9,3,6,6
ID_29FH6HS1,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_RZSAPJNX,3,6,6
ID_RZSAPJNX,3,6,6
ID_RZSAPJNX,3,6,6
ID_KBRFRAR9,3,11,3
ID_F76SF3RJ,3,11,3
ID_YYGB4Q8H,3,11,3
ID_KBRFRAR9,3,12,5
ID_KBRFRAR9,3,12,5
ID_VC0PF33W,3,12,3
ID_VC0PF33W,3,12,3
ID_VC0PF33W,3,12,3
ID_PZC3117C,3,12,3
ID_57CBC4OI,3,12,2
ID_L2UG463K,3,12,2
ID_KBRFRAR9,3,10,6
ID_KBRFRAR9,3,10,6
ID_KBRFRAR9,3,10,6
ID_D3BWM17R,3,10,6
ID_D3BWM17R,3,10,6
ID_D3BWM17R,3,10,6
ID_KBRFRAR9,3,11,4
ID_KBRFRAR9,3,12,7
ID_KBRFRAR9,3,9,7
ID_LORVM90M,3,9,7
ID_57CBC4OI,3,9,7
ID_LQ15ON0Q,3,11,1
ID_YST6K4V0,3,9,7
ID_AOXRJ56D,3,9,1
ID_R6SRK56P,3,9,7
ID_BT6RBZ2P,3,9,1
ID_UP9IW56N,3,9,7
ID_UP9IW56N,3,9,7
ID_KBRFRAR9,3,9,4
ID_KBRFRAR9,3,10,7
ID_N6C2FKG9,3,10,6
ID_9QBNLWG0,3,10,6
ID_KBRFRAR9,3,9,5
ID_KBRFRAR9,3,9,5
ID_KBRFRAR9,3,10,1
ID_XOKY0J34,3,10,5
ID_XOKY0J34,3,9,5
ID_RQKWAFL7,3,10,7
ID_PJ8YIZFL,3,9,5
ID_KBRFRAR9,3,5,7
ID_57CBC4OI,3,6,7
ID_Y99Z9UOR,3,5,7
ID_BC8D9FOB,3,7,6
ID_K4YQ5U0Z,3,5,7
ID_KBRFRAR9,3,11,5
ID_XOKY0J34,3,11,3
ID_CZWOHOAH,3,11,3
ID_KKFDESSP,3,11,3
ID_IYC1NOTL,3,11,3
ID_IYC1NOTL,3,11,4
ID_KBRFRAR9,3,10,7
ID_KBRFRAR9,3,10,6
ID_SR5ODU03,3,10,7
ID_KBRFRAR9,3,12,5
ID_KBRFRAR9,2,11,4
ID_M9GQJMP3,2,11,4
ID_WHZA5DUO,2,11,4
ID_O3U9P5J1,2,11,5
ID_3RFKUXY2,2,12,7
ID_KBRFRAR9,3,5,5
ID_KBRFRAR9,2,11,4
ID_F2757IAI,2,11,3
ID_29FH6HS1,2,11,4
ID_O75AOEBA,2,11,3
ID_KBRFRAR9,2,12,1
ID_S33SXF0D,2,12,5
ID_SKQO8CEF,2,12,6
ID_SKQO8CEF,2,12,2
ID_KBRFRAR9,2,12,1
ID_RUNWIVIX,2,12,6
ID_29FH6HS1,2,12,6
ID_29FH6HS1,2,12,6
ID_8X0LVG1S,2,12,6
ID_33Z20AJ3,2,12,2
ID_33Z20AJ3,2,12,2
ID_33Z20AJ3,2,12,2
ID_1OOXSUUG,2,12,6
ID_1OOXSUUG,2,12,6
ID_T3AS9ABP,2,12,2
ID_T3AS9ABP,2,12,2
ID_U1Q22OF8,2,12,2
ID_NWE8PGVL,2,12,6
ID_6L3A64FZ,2,12,6
ID_6L3A64FZ,2,12,6
ID_6L3A64FZ,2,12,6
ID_6L3A64FZ,2,12,6
ID_6L3A64FZ,2,12,6
ID_6L3A64FZ,2,12,2
ID_6L3A64FZ,2,12,2
ID_5UNFXAR4,2,12,6
ID_5UNFXAR4,2,12,6
ID_ZAH482HA,2,12,7
ID_KBRFRAR9,3,1,2
ID_F2757IAI,3,1,3
ID_F2757IAI,3,1,2
ID_F2757IAI,3,1,2
ID_KYKBB4R0,3,1,3
ID_1OOXSUUG,3,1,2
ID_1OOXSUUG,3,1,2
ID_4S9JJCZA,3,1,2
ID_WCWFREGK,3,1,2
ID_WCWFREGK,3,1,2
ID_WCWFREGK,3,1,2
ID_KBRFRAR9,3,6,6
ID_29FH6HS1,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_UDS6FRR8,3,6,6
ID_RZSAPJNX,3,6,6
ID_EIP9EI85,3,6,6
ID_EIP9EI85,3,6,6
ID_BI6TUD2N,3,6,6
ID_KBRFRAR9,3,5,4
ID_KBRFRAR9,3,5,4
ID_CQ6Q59U0,3,5,4
ID_CQ6Q59U0,3,5,4
ID_KBRFRAR9,3,4,1
ID_KBRFRAR9,3,4,1
ID_M9RCGFGS,3,4,1
ID_KBRFRAR9,3,4,1
ID_KBRFRAR9,3,4,1
ID_LCBXXPF0,3,4,1
ID_541ETE0B,3,4,1
ID_KBRFRAR9,3,12,1
ID_KBRFRAR9,3,12,3
ID_VC0PF33W,3,12,7
ID_VC0PF33W,3,12,1
ID_LORVM90M,3,12,7
ID_PZC3117C,3,12,3
ID_7YOCGCLB,3,12,1
ID_HIWG5T5Y,3,12,7
ID_XJ03MFM5,3,12,7
ID_KBRFRAR9,3,12,2
ID_KBRFRAR9,3,12,2
ID_RVUTIP9Z,3,12,4
ID_RVUTIP9Z,3,12,2
ID_RVUTIP9Z,3,12,2
ID_RVUTIP9Z,3,12,4
ID_RVUTIP9Z,3,12,4
ID_N7NC1WWL,3,12,2
ID_7YOCGCLB,3,12,1
ID_29FH6HS1,3,12,3
ID_F76SF3RJ,3,12,2
ID_KBRFRAR9,3,12,2
ID_QZ9H8F1K,3,12,3
ID_KBRFRAR9,3,12,3
ID_KYKBB4R0,3,12,3
ID_WGRF38AK,3,12,7
ID_KBRFRAR9,3,6,1
ID_XSEP4XPN,3,6,2
ID_XSEP4XPN,3,6,1
ID_C8GTO0EV,3,6,1
ID_C8GTO0EV,3,6,1
ID_KBRFRAR9,3,6,4
ID_KBRFRAR9,3,6,4
ID_PZC3117C,3,7,2
ID_AMJW71CC,3,6,5
ID_KBRFRAR9,3,12,6
ID_PZC3117C,3,12,4
ID_PZC3117C,3,12,4
ID_HIWG5T5Y,3,12,4
ID_KBRFRAR9,3,6,5
ID_AQM5NBK6,3,6,2
ID_AQM5NBK6,3,6,2
ID_EUSJ9ZQS,3,6,1
ID_CY60FRGG,3,6,3
ID_19L6FG7H,3,6,1
ID_KBRFRAR9,3,6,7
ID_VBOREEDA,3,6,3
ID_PZTC2IO1,3,6,7
ID_KBRFRAR9,3,7,5
ID_KBRFRAR9,3,7,5
ID_CQ6Q59U0,3,6,4
ID_CQ6Q59U0,3,7,5
ID_0IDQN8GE,3,6,4
ID_MGBB6ZHJ,3,1,4
ID_MGBB6ZHJ,3,1,5
ID_Q7GMORTC,3,1,4
ID_A16QS5F5,3,1,5
ID_A16QS5F5,3,1,5
ID_5UNFXAR4,3,1,4
ID_76F2L5LT,3,1,4
ID_MGBB6ZHJ,2,9,3
ID_MGBB6ZHJ,2,9,3
ID_DA0IECFB,2,9,3
ID_MGBB6ZHJ,2,9,4
ID_CQ6Q59U0,2,8,3
ID_CQ6Q59U0,2,8,3
ID_O75AOEBA,2,8,4
ID_U1Q22OF8,2,8,3
ID_H3G0VW2W,2,9,6
ID_4YRHJI4S,2,10,5
ID_4YRHJI4S,2,8,4
ID_XFI6SXLU,2,9,1
ID_MGBB6ZHJ,2,8,2
ID_MGBB6ZHJ,1,5,2
ID_DVSFFYPZ,1,5,2
ID_4PXQWPRU,1,5,2
ID_JQJGZA7V,1,5,2
ID_JLTP23L8,1,5,2
ID_SV6UQQIG,1,5,3
ID_VLPPYNC5,1,5,2
ID_U94BZNN1,1,5,3
ID_KYVF668O,1,5,2
ID_1EP7SCKL,1,5,7
ID_F5S5LUCO,1,5,2
ID_W9UEXY3J,1,5,3
ID_5BMMD60L,1,5,2
ID_OG5SAZDI,1,5,2
ID_D9DVUIJ0,1,5,2
ID_C9L07HX6,1,5,2
ID_IENFBO1G,1,5,2
ID_OQ7D5RVG,1,5,2
ID_DUA23IFE,1,5,2
ID_MGBB6ZHJ,2,11,3
ID_MGBB6ZHJ,2,11,3
ID_MGBB6ZHJ,2,11,3
ID_QZ9H8F1K,2,11,3
ID_QZ9H8F1K,2,11,3
ID_L86ZRCCI,2,11,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_AQM5NBK6,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_BVOWYBH2,3,7,3
ID_NTACP1MG,3,10,1
ID_NTACP1MG,3,10,1
ID_F2757IAI,2,11,2
ID_XAJ17SYB,2,12,3
ID_F2757IAI,2,6,3
ID_PZC3117C,2,6,6
ID_33Z20AJ3,2,6,5
ID_9TREYSWU,2,6,5
ID_LANRX0SO,2,6,6
ID_GYNMQBT7,2,6,7
ID_GYNMQBT7,2,6,7
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,5
ID_FPGHMXOP,2,6,5
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,3
ID_FPGHMXOP,2,6,3
ID_Q7GMORTC,2,6,1
ID_Q7GMORTC,2,6,4
ID_MPFTWEKE,2,6,7
ID_8IGFO7QC,2,6,3
ID_8IGFO7QC,2,6,2
ID_8IGFO7QC,2,6,3
ID_8IGFO7QC,2,6,3
ID_8IGFO7QC,2,6,5
ID_WKR7N2GM,2,6,3
ID_6EPYTQCW,2,6,2
ID_G58HZC7G,2,6,6
ID_G58HZC7G,2,6,6
ID_GBQ5P913,2,6,4
ID_LNNCO126,2,6,5
ID_0MXGM861,2,6,5
ID_JERR9KRL,2,6,7
ID_A85PFVOV,2,6,4
ID_PHJ88VTB,2,6,5
ID_PHJ88VTB,2,6,4
ID_R4J5NZFF,2,6,5
ID_0UFG4KIE,2,6,5
ID_AZ1W0A7P,2,6,5
ID_L6ZXF3JT,2,6,1
ID_NSLC2WJ8,2,6,5
ID_1CTRYHAG,2,6,5
ID_MGE8GSP3,2,6,5
ID_TWWCSEKT,2,6,6
ID_ROQ1U8L9,2,6,5
ID_DRSU6282,2,6,7
ID_N8Z92F2C,2,6,5
ID_57Q38CCW,2,6,7
ID_I6PL9PCF,2,6,7
ID_F2757IAI,3,2,7
ID_RUNWIVIX,3,2,7
ID_UDS6FRR8,3,2,7
ID_UDS6FRR8,3,2,7
ID_1OOXSUUG,3,2,7
ID_75UCV9KN,3,2,4
ID_RQKWAFL7,3,2,7
ID_RQKWAFL7,3,2,7
ID_RQKWAFL7,3,2,7
ID_TPNT3JES,3,2,7
ID_M9RCGFGS,3,2,7
ID_M9RCGFGS,3,2,7
ID_M9RCGFGS,3,2,7
ID_M9RCGFGS,3,2,7
ID_M9RCGFGS,3,2,7
ID_SKQO8CEF,3,2,7
ID_81LKXHOW,3,2,7
ID_4S7A1RXG,3,2,7
ID_BI4MMWDG,3,2,7
ID_EILYB3ZC,3,2,7
ID_IP3WK94O,3,2,7
ID_F2757IAI,3,2,7
ID_F2757IAI,3,5,7
ID_F2757IAI,3,4,1
ID_29FH6HS1,3,4,2
ID_29FH6HS1,3,4,1
ID_29FH6HS1,3,4,1
ID_29FH6HS1,3,4,2
ID_29FH6HS1,3,4,2
ID_29FH6HS1,3,4,2
ID_29FH6HS1,3,4,2
ID_29FH6HS1,3,4,2
ID_8X0LVG1S,3,4,1
ID_4S9JJCZA,3,4,2
ID_4S9JJCZA,3,4,2
ID_4S9JJCZA,3,4,2
ID_OCC1MNW3,3,4,1
ID_OCC1MNW3,3,4,2
ID_OCC1MNW3,3,4,2
ID_OCC1MNW3,3,4,2
ID_VDILTKK3,3,4,1
ID_75UCV9KN,3,4,2
ID_75UCV9KN,3,4,2
ID_7UO5J3NG,3,4,1
ID_ZPUQU7TK,3,4,1
ID_6DUE2WT4,3,5,4
ID_GD91Z55R,3,5,5
ID_31HU0175,3,4,2
ID_HC9LL68I,3,4,2
ID_UYKVUODN,3,4,2
ID_QXY9VYXL,3,5,4
ID_F2757IAI,3,9,5
ID_75UCV9KN,3,9,6
ID_U1Q22OF8,3,9,6
ID_ZQFFQ4AR,3,9,2
ID_RHGZLE50,3,9,5
ID_AL4GNPZ8,3,9,6
ID_F2757IAI,3,2,2
ID_F2757IAI,3,2,2
ID_4KSCNXI0,3,3,1
ID_O5MUPOG8,3,4,2
ID_F2757IAI,3,2,7
ID_F2757IAI,3,1,1
ID_UKONHN6L,3,1,1
ID_UKONHN6L,3,1,1
ID_F2757IAI,2,9,5
ID_F2757IAI,2,9,6
ID_QZ9H8F1K,2,9,6
ID_F6OWB78W,2,9,6
ID_F2757IAI,2,12,3
ID_4S9JJCZA,2,10,4
ID_SWEMWT7N,2,11,2
ID_SWEMWT7N,2,11,3
ID_LGOY049J,2,10,5
ID_LQF775GC,2,10,1
ID_LQF775GC,2,10,1
ID_LQF775GC,2,10,7
ID_LQF775GC,2,10,5
ID_ZB4XO34L,2,10,1
ID_ZB4XO34L,2,10,2
ID_9QBNLWG0,2,10,7
ID_9QBNLWG0,2,10,7
ID_UVQDGXOT,2,10,1
ID_UVQDGXOT,2,10,7
ID_CR40RZO6,2,10,1
ID_F2757IAI,2,10,1
ID_F2757IAI,2,10,1
ID_XGHA96QN,2,9,3
ID_XGHA96QN,2,10,1
ID_XGHA96QN,2,9,1
ID_XGHA96QN,2,9,3
ID_XGHA96QN,2,9,3
ID_XGHA96QN,2,10,1
ID_XGHA96QN,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,10,1
ID_4S9JJCZA,2,9,1
ID_4S9JJCZA,2,10,1
ID_D8T7NQG6,2,10,2
ID_GKQI5QUD,2,9,3
ID_GKQI5QUD,2,10,1
ID_GKQI5QUD,2,9,3
ID_GKQI5QUD,2,9,3
ID_GKQI5QUD,2,9,2
ID_T7DKQ8QI,2,9,5
ID_WUJLECR8,2,10,1
ID_Z8JQ9G2L,2,9,1
ID_F2757IAI,2,9,7
ID_CQ6Q59U0,2,9,7
ID_CQ6Q59U0,2,9,7
ID_TW7QWCLX,2,9,7
ID_F2757IAI,3,4,7
ID_F2757IAI,3,4,7
ID_VBOREEDA,3,4,1
ID_29FH6HS1,3,4,7
ID_XGHA96QN,3,4,1
ID_KYK7OA4O,3,4,7
ID_6L4C0EGV,3,4,2
ID_8OI9UUB3,3,4,7
ID_F2757IAI,3,12,3
ID_F76SF3RJ,3,12,3
ID_F2757IAI,3,1,1
ID_6L3A64FZ,3,1,1
ID_F2757IAI,2,11,6
ID_F2757IAI,2,11,6
ID_WHZA5DUO,2,11,6
ID_WHZA5DUO,2,11,6
ID_PP9FUG34,2,11,7
ID_F2757IAI,3,3,6
ID_1YOOA1Q8,3,3,6
ID_4FPKOED0,3,3,3
ID_F2757IAI,3,1,7
ID_1OOXSUUG,3,1,7
ID_1OOXSUUG,3,1,1
ID_1OOXSUUG,3,1,7
ID_KYK7OA4O,3,1,7
ID_KYK7OA4O,3,1,7
ID_SKQO8CEF,3,1,7
ID_SKQO8CEF,3,1,7
ID_SKQO8CEF,3,1,7
ID_5KO92VLW,3,1,7
ID_5KO92VLW,3,1,7
ID_81LKXHOW,3,1,7
ID_9C4I4U8V,3,1,7
ID_9TEYIZD0,3,1,7
ID_F2757IAI,2,12,6
ID_F2757IAI,2,12,6
ID_CYT765Y5,2,12,6
ID_N6C2FKG9,2,12,6
ID_SWEMWT7N,2,12,6
ID_LGOY049J,2,12,6
ID_VG7GHGCP,2,12,6
ID_3WCWXXO0,2,12,6
ID_F2757IAI,2,12,6
ID_KYKBB4R0,2,12,6
ID_KYKBB4R0,2,12,6
ID_KYKBB4R0,2,12,6
ID_YB0ICOEB,2,12,6
ID_YB0ICOEB,2,12,6
ID_F2757IAI,3,4,3
ID_JMJSRIUC,3,4,3
ID_JMJSRIUC,3,4,3
ID_0MAHXGLZ,3,4,5
ID_75UCV9KN,3,4,3
ID_75UCV9KN,3,4,4
ID_S33SXF0D,3,4,3
ID_16ZFP1SW,3,4,3
ID_EN9W7L5Y,3,4,4
ID_NVKWPKO4,3,4,2
ID_F2757IAI,3,4,6
ID_KYKBB4R0,3,4,6
ID_KYKBB4R0,3,4,6
ID_57CBC4OI,3,4,6
ID_57CBC4OI,3,4,6
ID_CQ6Q59U0,3,4,7
ID_F2757IAI,2,12,4
ID_F2757IAI,2,12,4
ID_IFX9BCXJ,2,12,4
ID_IFX9BCXJ,2,12,4
ID_LNNCO126,2,12,6
ID_F2757IAI,2,10,6
ID_29FH6HS1,2,10,7
ID_29FH6HS1,2,10,7
ID_4S9JJCZA,2,10,6
ID_4S9JJCZA,2,10,6
ID_4S9JJCZA,2,10,6
ID_6L3A64FZ,2,11,7
ID_6L3A64FZ,2,10,6
ID_6L3A64FZ,2,10,6
ID_F2757IAI,3,2,2
ID_RUNWIVIX,3,2,2
ID_1OOXSUUG,3,2,2
ID_F2757IAI,3,2,3
ID_Z0GCTR4X,3,2,4
ID_F2757IAI,2,10,5
ID_1OOXSUUG,2,10,5
ID_1OOXSUUG,2,10,5
ID_1OOXSUUG,2,10,5
ID_1OOXSUUG,2,12,2
ID_4S9JJCZA,2,10,6
ID_6L3A64FZ,2,10,5
ID_6L3A64FZ,2,10,5
ID_6L3A64FZ,2,12,2
ID_WKPQKZHD,2,12,2
ID_WKPQKZHD,2,12,2
ID_F2757IAI,3,2,7
ID_GLBNPXA2,3,2,7
ID_F2757IAI,3,9,5
ID_33Z20AJ3,3,9,5
ID_F2757IAI,3,9,6
ID_F2757IAI,3,11,1
ID_F2757IAI,3,10,4
ID_AOXRJ56D,3,10,4
ID_AOXRJ56D,3,10,7
ID_AOXRJ56D,3,9,6
ID_F2757IAI,3,12,7
ID_8Z71ZX76,3,10,6
ID_8Z71ZX76,3,10,6
ID_8Z71ZX76,3,10,6
ID_F2757IAI,3,5,1
ID_LQF775GC,3,5,2
ID_F2757IAI,3,11,1
ID_5O55ZCS4,3,11,3
ID_5O55ZCS4,3,11,3
ID_F2757IAI,3,12,4
ID_KYKBB4R0,3,12,5
ID_F2757IAI,2,9,2
ID_0RIQNJBV,2,9,2
ID_F2757IAI,3,2,3
ID_OYT1Q8LB,3,2,3
ID_F2757IAI,2,11,4
ID_F2757IAI,2,11,7
ID_4S9JJCZA,2,11,7
ID_4S9JJCZA,2,11,7
ID_4S9JJCZA,2,11,7
ID_NKZ3FZYC,2,11,7
ID_NKZ3FZYC,2,11,3
ID_NKZ3FZYC,2,11,1
ID_NKZ3FZYC,2,11,7
ID_NKZ3FZYC,2,11,1
ID_I0UM9FFS,2,11,7
ID_HPJ0VJJC,2,11,3
ID_9LJJEV0F,3,12,7
ID_PP8PWY38,2,11,7
ID_PP8PWY38,2,11,7
ID_8BEBKA9S,2,12,7
ID_DOU1O2CL,2,11,1
ID_F2757IAI,2,12,6
ID_29FH6HS1,2,12,6
ID_8X0LVG1S,2,12,6
ID_B3QAL8XH,2,12,6
ID_75UCV9KN,2,12,6
ID_F2757IAI,2,12,4
ID_29FH6HS1,2,12,4
ID_NWE8PGVL,2,12,4
ID_AR7JJNR9,2,12,4
ID_VG7GHGCP,2,12,4
ID_VG7GHGCP,2,12,4
ID_WX33DIJW,2,12,4
ID_F2757IAI,2,12,7
ID_K4MN0ULM,2,12,1
ID_ZAH482HA,2,12,7
ID_F2757IAI,3,5,3
ID_F2757IAI,3,5,3
ID_XGHA96QN,3,5,3
ID_3UM2SET3,3,5,3
ID_QWXYEQEI,3,5,3
ID_QWXYEQEI,3,5,3
ID_W4HTDZHD,3,5,4
ID_BM9E2HSS,3,9,1
ID_Y8SZO5LD,3,9,1
ID_BM9E2HSS,3,12,4
ID_PHTHJQ9Y,3,12,4
ID_10BKJ5AZ,3,12,6
ID_BM9E2HSS,3,11,7
ID_BM9E2HSS,3,11,7
ID_M48H2B5D,3,11,7
ID_YYGB4Q8H,3,11,7
ID_BM9E2HSS,3,11,3
ID_6L3A64FZ,3,11,3
ID_XCLBEE3O,3,11,3
